timestamp,topic,value,status
2026-05-05 17:30:39,aquanet/water/nitrate,0.121,OK
2026-05-05 17:30:39,aquanet/hydraulic/pressure,5.32,ALERT - Pressure 5.32 bar exceeds 5.0
2026-05-05 17:30:39,aquanet/hydraulic/flowrate,89.7,OK
2026-05-05 17:30:39,aquanet/alerts,ALERT TURBIDITY: 15.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:30:39,aquanet/alerts,ALERT PRESSURE HIGH: 5.32 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:30:49,aquanet/water/turbidity,22.0,ALERT - Turbidity 22.0 NTU exceeds 5.0
2026-05-05 17:30:49,aquanet/water/ecoli,1700.0,ALERT - E.coli 1700.0 CFU/100ml exceeds 540.0
2026-05-05 17:30:49,aquanet/water/ph,6.91,OK
2026-05-05 17:30:49,aquanet/water/nitrate,0.9,OK
2026-05-05 17:30:49,aquanet/hydraulic/pressure,4.6,OK
2026-05-05 17:30:49,aquanet/hydraulic/flowrate,91.4,OK
2026-05-05 17:30:49,aquanet/alerts,ALERT E.COLI: 1700.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:30:49,aquanet/alerts,ALERT TURBIDITY: 22.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:30:49,aquanet/alerts,ALERT PRESSURE HIGH: 4.6 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:30:59,aquanet/water/turbidity,9.7,ALERT - Turbidity 9.7 NTU exceeds 5.0
2026-05-05 17:30:59,aquanet/water/ecoli,600.0,ALERT - E.coli 600.0 CFU/100ml exceeds 540.0
2026-05-05 17:30:59,aquanet/water/ph,6.88,OK
2026-05-05 17:30:59,aquanet/water/nitrate,1.04,OK
2026-05-05 17:30:59,aquanet/hydraulic/pressure,5.41,ALERT - Pressure 5.41 bar exceeds 5.0
2026-05-05 17:30:59,aquanet/hydraulic/flowrate,71.0,OK
2026-05-05 17:30:59,aquanet/alerts,ALERT E.COLI: 600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:30:59,aquanet/alerts,ALERT TURBIDITY: 9.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:30:59,aquanet/alerts,ALERT PRESSURE HIGH: 5.41 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:31:09,aquanet/water/turbidity,8.0,ALERT - Turbidity 8.0 NTU exceeds 5.0
2026-05-05 17:31:09,aquanet/water/ecoli,260.0,OK
2026-05-05 17:31:09,aquanet/water/ph,7.36,OK
2026-05-05 17:31:09,aquanet/water/nitrate,0.49,OK
2026-05-05 17:31:09,aquanet/hydraulic/pressure,4.6,OK
2026-05-05 17:31:09,aquanet/hydraulic/flowrate,77.2,OK
2026-05-05 17:31:09,aquanet/alerts,ALERT TURBIDITY: 8.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:31:09,aquanet/alerts,ALERT PRESSURE HIGH: 4.6 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:31:19,aquanet/water/turbidity,9.6,ALERT - Turbidity 9.6 NTU exceeds 5.0
2026-05-05 17:31:19,aquanet/water/ecoli,1100.0,ALERT - E.coli 1100.0 CFU/100ml exceeds 540.0
2026-05-05 17:31:19,aquanet/water/ph,7.57,OK
2026-05-05 17:31:19,aquanet/water/nitrate,0.28,OK
2026-05-05 17:31:19,aquanet/hydraulic/pressure,4.93,OK
2026-05-05 17:31:19,aquanet/hydraulic/flowrate,76.0,OK
2026-05-05 17:31:19,aquanet/alerts,ALERT E.COLI: 1100.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:31:19,aquanet/alerts,ALERT TURBIDITY: 9.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:31:19,aquanet/alerts,ALERT PRESSURE HIGH: 4.93 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:31:29,aquanet/water/turbidity,11.3,ALERT - Turbidity 11.3 NTU exceeds 5.0
2026-05-05 17:31:29,aquanet/water/ecoli,400.0,OK
2026-05-05 17:31:29,aquanet/water/ph,7.58,OK
2026-05-05 17:31:29,aquanet/water/nitrate,0.32,OK
2026-05-05 17:31:29,aquanet/hydraulic/pressure,5.25,ALERT - Pressure 5.25 bar exceeds 5.0
2026-05-05 17:31:29,aquanet/hydraulic/flowrate,78.3,OK
2026-05-05 17:31:29,aquanet/alerts,ALERT TURBIDITY: 11.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:31:29,aquanet/alerts,ALERT PRESSURE HIGH: 5.25 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:31:39,aquanet/water/turbidity,10.6,ALERT - Turbidity 10.6 NTU exceeds 5.0
2026-05-05 17:31:39,aquanet/water/ecoli,1400.0,ALERT - E.coli 1400.0 CFU/100ml exceeds 540.0
2026-05-05 17:31:39,aquanet/water/ph,7.18,OK
2026-05-05 17:31:39,aquanet/water/nitrate,0.53,OK
2026-05-05 17:31:39,aquanet/hydraulic/pressure,4.92,OK
2026-05-05 17:31:39,aquanet/hydraulic/flowrate,75.6,OK
2026-05-05 17:31:39,aquanet/alerts,ALERT E.COLI: 1400.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:31:39,aquanet/alerts,ALERT TURBIDITY: 10.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:31:39,aquanet/alerts,ALERT PRESSURE HIGH: 4.92 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:31:49,aquanet/water/turbidity,12.0,ALERT - Turbidity 12.0 NTU exceeds 5.0
2026-05-05 17:31:49,aquanet/water/ecoli,800.0,ALERT - E.coli 800.0 CFU/100ml exceeds 540.0
2026-05-05 17:31:49,aquanet/water/ph,7.25,OK
2026-05-05 17:31:49,aquanet/water/nitrate,0.2,OK
2026-05-05 17:31:49,aquanet/hydraulic/pressure,4.4,OK
2026-05-05 17:31:49,aquanet/hydraulic/flowrate,80.4,OK
2026-05-05 17:31:49,aquanet/alerts,ALERT E.COLI: 800.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:31:49,aquanet/alerts,ALERT TURBIDITY: 12.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:31:49,aquanet/alerts,ALERT PRESSURE HIGH: 4.4 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:31:59,aquanet/water/turbidity,14.0,ALERT - Turbidity 14.0 NTU exceeds 5.0
2026-05-05 17:31:59,aquanet/water/ecoli,3600.0,ALERT - E.coli 3600.0 CFU/100ml exceeds 540.0
2026-05-05 17:31:59,aquanet/water/ph,7.59,OK
2026-05-05 17:31:59,aquanet/water/nitrate,0.21,OK
2026-05-05 17:31:59,aquanet/hydraulic/pressure,5.39,ALERT - Pressure 5.39 bar exceeds 5.0
2026-05-05 17:31:59,aquanet/hydraulic/flowrate,71.8,OK
2026-05-05 17:31:59,aquanet/alerts,ALERT E.COLI: 3600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:31:59,aquanet/alerts,ALERT TURBIDITY: 14.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:31:59,aquanet/alerts,ALERT PRESSURE HIGH: 5.39 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:32:09,aquanet/water/turbidity,8.3,ALERT - Turbidity 8.3 NTU exceeds 5.0
2026-05-05 17:32:09,aquanet/water/ecoli,2900.0,ALERT - E.coli 2900.0 CFU/100ml exceeds 540.0
2026-05-05 17:32:09,aquanet/water/ph,7.02,OK
2026-05-05 17:32:09,aquanet/water/nitrate,0.179,OK
2026-05-05 17:32:09,aquanet/hydraulic/pressure,5.09,ALERT - Pressure 5.09 bar exceeds 5.0
2026-05-05 17:32:09,aquanet/hydraulic/flowrate,99.7,OK
2026-05-05 17:32:09,aquanet/alerts,ALERT E.COLI: 2900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:32:09,aquanet/alerts,ALERT TURBIDITY: 8.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:32:09,aquanet/alerts,ALERT PRESSURE HIGH: 5.09 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:32:19,aquanet/water/turbidity,12.4,ALERT - Turbidity 12.4 NTU exceeds 5.0
2026-05-05 17:32:19,aquanet/water/ecoli,41000.0,ALERT - E.coli 41000.0 CFU/100ml exceeds 540.0
2026-05-05 17:32:19,aquanet/water/ph,7.18,OK
2026-05-05 17:32:19,aquanet/water/nitrate,0.22,OK
2026-05-05 17:32:19,aquanet/hydraulic/pressure,5.24,ALERT - Pressure 5.24 bar exceeds 5.0
2026-05-05 17:32:19,aquanet/hydraulic/flowrate,74.7,OK
2026-05-05 17:32:19,aquanet/alerts,ALERT E.COLI: 41000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:32:19,aquanet/alerts,ALERT TURBIDITY: 12.4 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:32:19,aquanet/alerts,ALERT PRESSURE HIGH: 5.24 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:32:29,aquanet/water/turbidity,12.7,ALERT - Turbidity 12.7 NTU exceeds 5.0
2026-05-05 17:32:29,aquanet/water/ecoli,2200.0,ALERT - E.coli 2200.0 CFU/100ml exceeds 540.0
2026-05-05 17:32:29,aquanet/water/ph,7.36,OK
2026-05-05 17:32:29,aquanet/water/nitrate,0.094,OK
2026-05-05 17:32:29,aquanet/hydraulic/pressure,4.93,OK
2026-05-05 17:32:29,aquanet/hydraulic/flowrate,96.4,OK
2026-05-05 17:32:29,aquanet/alerts,ALERT E.COLI: 2200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:32:29,aquanet/alerts,ALERT TURBIDITY: 12.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:32:29,aquanet/alerts,ALERT PRESSURE HIGH: 4.93 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:32:39,aquanet/water/turbidity,17.7,ALERT - Turbidity 17.7 NTU exceeds 5.0
2026-05-05 17:32:39,aquanet/water/ecoli,10.0,OK
2026-05-05 17:32:39,aquanet/water/ph,7.19,OK
2026-05-05 17:32:39,aquanet/water/nitrate,0.48,OK
2026-05-05 17:32:39,aquanet/hydraulic/pressure,5.14,ALERT - Pressure 5.14 bar exceeds 5.0
2026-05-05 17:32:39,aquanet/hydraulic/flowrate,74.1,OK
2026-05-05 17:32:39,aquanet/alerts,ALERT TURBIDITY: 17.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:32:39,aquanet/alerts,ALERT PRESSURE HIGH: 5.14 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:32:49,aquanet/water/turbidity,9.7,ALERT - Turbidity 9.7 NTU exceeds 5.0
2026-05-05 17:32:49,aquanet/water/ecoli,900.0,ALERT - E.coli 900.0 CFU/100ml exceeds 540.0
2026-05-05 17:32:49,aquanet/water/ph,7.04,OK
2026-05-05 17:32:49,aquanet/water/nitrate,0.28,OK
2026-05-05 17:32:49,aquanet/hydraulic/pressure,2.91,OK
2026-05-05 17:32:49,aquanet/hydraulic/flowrate,82.2,OK
2026-05-05 17:32:49,aquanet/alerts,ALERT E.COLI: 900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:32:49,aquanet/alerts,ALERT TURBIDITY: 9.7 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:32:59,aquanet/water/turbidity,31.0,ALERT - Turbidity 31.0 NTU exceeds 5.0
2026-05-05 17:32:59,aquanet/water/ecoli,500.0,OK
2026-05-05 17:32:59,aquanet/water/ph,7.12,OK
2026-05-05 17:32:59,aquanet/water/nitrate,0.58,OK
2026-05-05 17:32:59,aquanet/hydraulic/pressure,5.22,ALERT - Pressure 5.22 bar exceeds 5.0
2026-05-05 17:32:59,aquanet/hydraulic/flowrate,99.4,OK
2026-05-05 17:32:59,aquanet/alerts,ALERT TURBIDITY: 31.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:32:59,aquanet/alerts,ALERT PRESSURE HIGH: 5.22 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:33:09,aquanet/water/turbidity,11.3,ALERT - Turbidity 11.3 NTU exceeds 5.0
2026-05-05 17:33:09,aquanet/water/ecoli,240.0,OK
2026-05-05 17:33:09,aquanet/water/ph,7.03,OK
2026-05-05 17:33:09,aquanet/water/nitrate,0.53,OK
2026-05-05 17:33:09,aquanet/hydraulic/pressure,3.18,OK
2026-05-05 17:33:09,aquanet/hydraulic/flowrate,95.2,OK
2026-05-05 17:33:09,aquanet/alerts,ALERT TURBIDITY: 11.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:33:19,aquanet/water/turbidity,5.3,ALERT - Turbidity 5.3 NTU exceeds 5.0
2026-05-05 17:33:19,aquanet/water/ecoli,500.0,OK
2026-05-05 17:33:19,aquanet/water/ph,7.12,OK
2026-05-05 17:33:19,aquanet/water/nitrate,0.69,OK
2026-05-05 17:33:19,aquanet/hydraulic/pressure,4.99,OK
2026-05-05 17:33:19,aquanet/hydraulic/flowrate,85.7,OK
2026-05-05 17:33:19,aquanet/alerts,ALERT TURBIDITY: 5.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:33:19,aquanet/alerts,ALERT PRESSURE HIGH: 4.99 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:33:29,aquanet/water/turbidity,7.5,ALERT - Turbidity 7.5 NTU exceeds 5.0
2026-05-05 17:33:29,aquanet/water/ecoli,600.0,ALERT - E.coli 600.0 CFU/100ml exceeds 540.0
2026-05-05 17:33:29,aquanet/water/ph,6.96,OK
2026-05-05 17:33:29,aquanet/water/nitrate,0.53,OK
2026-05-05 17:33:29,aquanet/hydraulic/pressure,5.14,ALERT - Pressure 5.14 bar exceeds 5.0
2026-05-05 17:33:29,aquanet/hydraulic/flowrate,90.2,OK
2026-05-05 17:33:29,aquanet/alerts,ALERT E.COLI: 600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:33:29,aquanet/alerts,ALERT TURBIDITY: 7.5 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:33:29,aquanet/alerts,ALERT PRESSURE HIGH: 5.14 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:33:39,aquanet/water/turbidity,14.0,ALERT - Turbidity 14.0 NTU exceeds 5.0
2026-05-05 17:33:39,aquanet/water/ecoli,1900.0,ALERT - E.coli 1900.0 CFU/100ml exceeds 540.0
2026-05-05 17:33:39,aquanet/water/ph,7.03,OK
2026-05-05 17:33:39,aquanet/water/nitrate,0.57,OK
2026-05-05 17:33:39,aquanet/hydraulic/pressure,5.0,OK
2026-05-05 17:33:39,aquanet/hydraulic/flowrate,96.7,OK
2026-05-05 17:33:39,aquanet/alerts,ALERT E.COLI: 1900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:33:39,aquanet/alerts,ALERT TURBIDITY: 14.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:33:39,aquanet/alerts,ALERT PRESSURE HIGH: 5.0 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:33:49,aquanet/water/turbidity,13.2,ALERT - Turbidity 13.2 NTU exceeds 5.0
2026-05-05 17:33:49,aquanet/water/ecoli,400.0,OK
2026-05-05 17:33:49,aquanet/water/ph,6.91,OK
2026-05-05 17:33:49,aquanet/water/nitrate,0.27,OK
2026-05-05 17:33:49,aquanet/hydraulic/pressure,5.58,ALERT - Pressure 5.58 bar exceeds 5.0
2026-05-05 17:33:49,aquanet/hydraulic/flowrate,81.7,OK
2026-05-05 17:33:49,aquanet/alerts,ALERT TURBIDITY: 13.2 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:33:49,aquanet/alerts,ALERT PRESSURE HIGH: 5.58 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:33:59,aquanet/water/turbidity,7.6,ALERT - Turbidity 7.6 NTU exceeds 5.0
2026-05-05 17:33:59,aquanet/water/ecoli,5000.0,ALERT - E.coli 5000.0 CFU/100ml exceeds 540.0
2026-05-05 17:33:59,aquanet/water/ph,6.61,OK
2026-05-05 17:33:59,aquanet/water/nitrate,0.012,OK
2026-05-05 17:33:59,aquanet/hydraulic/pressure,5.6,ALERT - Pressure 5.6 bar exceeds 5.0
2026-05-05 17:33:59,aquanet/hydraulic/flowrate,75.0,OK
2026-05-05 17:33:59,aquanet/alerts,ALERT E.COLI: 5000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:33:59,aquanet/alerts,ALERT TURBIDITY: 7.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:33:59,aquanet/alerts,ALERT PRESSURE HIGH: 5.6 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:34:09,aquanet/water/turbidity,10.0,ALERT - Turbidity 10.0 NTU exceeds 5.0
2026-05-05 17:34:09,aquanet/water/ecoli,2300.0,ALERT - E.coli 2300.0 CFU/100ml exceeds 540.0
2026-05-05 17:34:09,aquanet/water/ph,6.89,OK
2026-05-05 17:34:09,aquanet/water/nitrate,0.45,OK
2026-05-05 17:34:09,aquanet/hydraulic/pressure,5.6,ALERT - Pressure 5.6 bar exceeds 5.0
2026-05-05 17:34:09,aquanet/hydraulic/flowrate,81.2,OK
2026-05-05 17:34:09,aquanet/alerts,ALERT E.COLI: 2300.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:34:09,aquanet/alerts,ALERT TURBIDITY: 10.0 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:34:09,aquanet/alerts,ALERT PRESSURE HIGH: 5.6 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:34:19,aquanet/water/turbidity,10.8,ALERT - Turbidity 10.8 NTU exceeds 5.0
2026-05-05 17:34:19,aquanet/water/ecoli,2900.0,ALERT - E.coli 2900.0 CFU/100ml exceeds 540.0
2026-05-05 17:34:19,aquanet/water/ph,7.31,OK
2026-05-05 17:34:19,aquanet/water/nitrate,0.3,OK
2026-05-05 17:34:19,aquanet/hydraulic/pressure,4.87,OK
2026-05-05 17:34:19,aquanet/hydraulic/flowrate,79.2,OK
2026-05-05 17:34:19,aquanet/alerts,ALERT E.COLI: 2900.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:34:19,aquanet/alerts,ALERT TURBIDITY: 10.8 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:34:19,aquanet/alerts,ALERT PRESSURE HIGH: 4.87 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:34:29,aquanet/water/turbidity,7.8,ALERT - Turbidity 7.8 NTU exceeds 5.0
2026-05-05 17:34:29,aquanet/water/ecoli,1500.0,ALERT - E.coli 1500.0 CFU/100ml exceeds 540.0
2026-05-05 17:34:29,aquanet/water/ph,6.97,OK
2026-05-05 17:34:29,aquanet/water/nitrate,0.3,OK
2026-05-05 17:34:29,aquanet/hydraulic/pressure,5.17,ALERT - Pressure 5.17 bar exceeds 5.0
2026-05-05 17:34:29,aquanet/hydraulic/flowrate,78.9,OK
2026-05-05 17:34:29,aquanet/alerts,ALERT E.COLI: 1500.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:34:29,aquanet/alerts,ALERT TURBIDITY: 7.8 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:34:29,aquanet/alerts,ALERT PRESSURE HIGH: 5.17 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:34:39,aquanet/water/turbidity,10.3,ALERT - Turbidity 10.3 NTU exceeds 5.0
2026-05-05 17:34:39,aquanet/water/ecoli,2200.0,ALERT - E.coli 2200.0 CFU/100ml exceeds 540.0
2026-05-05 17:34:39,aquanet/water/ph,6.85,OK
2026-05-05 17:34:39,aquanet/water/nitrate,0.28,OK
2026-05-05 17:34:39,aquanet/hydraulic/pressure,3.24,OK
2026-05-05 17:34:39,aquanet/hydraulic/flowrate,95.0,OK
2026-05-05 17:34:39,aquanet/alerts,ALERT E.COLI: 2200.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:34:39,aquanet/alerts,ALERT TURBIDITY: 10.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:34:49,aquanet/water/turbidity,11.6,ALERT - Turbidity 11.6 NTU exceeds 5.0
2026-05-05 17:34:49,aquanet/water/ecoli,1000.0,ALERT - E.coli 1000.0 CFU/100ml exceeds 540.0
2026-05-05 17:34:49,aquanet/water/ph,7.17,OK
2026-05-05 17:34:49,aquanet/water/nitrate,0.72,OK
2026-05-05 17:34:49,aquanet/hydraulic/pressure,5.46,ALERT - Pressure 5.46 bar exceeds 5.0
2026-05-05 17:34:49,aquanet/hydraulic/flowrate,74.1,OK
2026-05-05 17:34:49,aquanet/alerts,ALERT E.COLI: 1000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:34:49,aquanet/alerts,ALERT TURBIDITY: 11.6 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:34:49,aquanet/alerts,ALERT PRESSURE HIGH: 5.46 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:34:59,aquanet/water/turbidity,12.3,ALERT - Turbidity 12.3 NTU exceeds 5.0
2026-05-05 17:34:59,aquanet/water/ecoli,5000.0,ALERT - E.coli 5000.0 CFU/100ml exceeds 540.0
2026-05-05 17:34:59,aquanet/water/ph,7.18,OK
2026-05-05 17:34:59,aquanet/water/nitrate,0.6,OK
2026-05-05 17:34:59,aquanet/hydraulic/pressure,5.23,ALERT - Pressure 5.23 bar exceeds 5.0
2026-05-05 17:34:59,aquanet/hydraulic/flowrate,94.9,OK
2026-05-05 17:34:59,aquanet/alerts,ALERT E.COLI: 5000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:34:59,aquanet/alerts,ALERT TURBIDITY: 12.3 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:34:59,aquanet/alerts,ALERT PRESSURE HIGH: 5.23 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:35:09,aquanet/water/turbidity,9.5,ALERT - Turbidity 9.5 NTU exceeds 5.0
2026-05-05 17:35:09,aquanet/water/ecoli,13000.0,ALERT - E.coli 13000.0 CFU/100ml exceeds 540.0
2026-05-05 17:35:09,aquanet/water/ph,7.13,OK
2026-05-05 17:35:09,aquanet/water/nitrate,0.48,OK
2026-05-05 17:35:09,aquanet/hydraulic/pressure,3.44,OK
2026-05-05 17:35:09,aquanet/hydraulic/flowrate,96.2,OK
2026-05-05 17:35:09,aquanet/alerts,ALERT E.COLI: 13000.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:35:09,aquanet/alerts,ALERT TURBIDITY: 9.5 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:35:19,aquanet/water/turbidity,15.5,ALERT - Turbidity 15.5 NTU exceeds 5.0
2026-05-05 17:35:19,aquanet/water/ecoli,300.0,OK
2026-05-05 17:35:19,aquanet/water/ph,7.05,OK
2026-05-05 17:35:19,aquanet/water/nitrate,0.4,OK
2026-05-05 17:35:19,aquanet/hydraulic/pressure,4.58,OK
2026-05-05 17:35:19,aquanet/hydraulic/flowrate,83.1,OK
2026-05-05 17:35:19,aquanet/alerts,ALERT TURBIDITY: 15.5 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:35:19,aquanet/alerts,ALERT PRESSURE HIGH: 4.58 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:35:29,aquanet/water/turbidity,12.1,ALERT - Turbidity 12.1 NTU exceeds 5.0
2026-05-05 17:35:29,aquanet/water/ecoli,700.0,ALERT - E.coli 700.0 CFU/100ml exceeds 540.0
2026-05-05 17:35:29,aquanet/water/ph,7.1,OK
2026-05-05 17:35:29,aquanet/water/nitrate,0.36,OK
2026-05-05 17:35:29,aquanet/hydraulic/pressure,4.92,OK
2026-05-05 17:35:29,aquanet/hydraulic/flowrate,84.1,OK
2026-05-05 17:35:29,aquanet/alerts,ALERT E.COLI: 700.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:35:29,aquanet/alerts,ALERT TURBIDITY: 12.1 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:35:29,aquanet/alerts,ALERT PRESSURE HIGH: 4.92 bar exceeds 4.0 bar - PIPE BURST RISK,ALERT
2026-05-05 17:35:39,aquanet/water/turbidity,13.8,ALERT - Turbidity 13.8 NTU exceeds 5.0
2026-05-05 17:35:39,aquanet/water/ecoli,1600.0,ALERT - E.coli 1600.0 CFU/100ml exceeds 540.0
2026-05-05 17:35:39,aquanet/water/ph,6.96,OK
2026-05-05 17:35:39,aquanet/water/nitrate,0.34,OK
2026-05-05 17:35:39,aquanet/hydraulic/pressure,2.88,OK
2026-05-05 17:35:39,aquanet/hydraulic/flowrate,72.0,OK
2026-05-05 17:35:39,aquanet/alerts,ALERT E.COLI: 1600.0 CFU/100ml exceeds NPS-FM limit of 540.0 - BACTERIAL CONTAMINATION DETECTED,ALERT
2026-05-05 17:35:39,aquanet/alerts,ALERT TURBIDITY: 13.8 NTU exceeds 5.0 NTU - TREATMENT REQUIRED,ALERT
2026-05-05 17:35:49,aquanet/water/turbidity,14.2,ALERT - Turbidity 14.2 NTU exceeds 5.0
2026-05-05 17:35:49,aquanet/water/ecoli,400.0,OK
2026-05-05 17:35:49,aquanet/water/ph,7.01,OK
2026-05-05 17:35:49,aquanet/water/nitrate,0.3,OK
